Scenario,Country,Investment_Required_USD,Projected_ROI_Percent,Risk_Level
Scenario 13768,Country 40,2935797.836153768,11.629002212072404,Low
Scenario 13769,Country 48,3200566.6291521746,10.96353037940183,High
Scenario 13770,Country 44,1704208.592436704,16.903016411271828,Medium
Scenario 13771,Country 49,405271.77817055205,10.734423342783616,Medium
Scenario 13772,Country 35,544391.4051495816,8.17956596066898,Low
Scenario 13773,Country 37,2510243.363929918,18.981927326814752,High
Scenario 13774,Country 23,155671.43797139893,24.37417483473175,High
Scenario 13775,Country 47,1725862.4584433076,18.320677417821678,High
Scenario 13776,Country 21,401936.99121276964,22.350176374554298,High
Scenario 13777,Country 50,589369.2698623633,17.30721884991062,High
Scenario 13778,Country 27,4131888.112222153,7.954566748078933,Low
Scenario 13779,Country 12,2051061.1320271306,14.496354467689116,Low
Scenario 13780,Country 28,4668474.48489699,13.270265690104866,Low
Scenario 13781,Country 15,3789515.2200632254,10.599702593118582,Low
Scenario 13782,Country 11,693438.158868531,22.93506689787533,High
Scenario 13783,Country 20,2595841.367832733,10.03268672933342,Medium
Scenario 13784,Country 33,872314.1248194638,16.561426358430076,Medium
Scenario 13785,Country 50,1021736.3731271175,17.439829282874197,High
Scenario 13786,Country 7,156245.02944255984,9.056170259847356,Low
Scenario 13787,Country 1,3103438.4224470644,17.935752166058315,High
Scenario 13788,Country 41,4720938.765530176,14.808385120188648,Medium
Scenario 13789,Country 8,1947015.9856732506,24.817327271584524,High
Scenario 13790,Country 39,2738788.0102717173,24.89324245727444,High
Scenario 13791,Country 16,4660746.254198483,5.300716153828391,High
Scenario 13792,Country 44,4828593.177868786,18.837656621965376,Medium
Scenario 13793,Country 50,3141507.436883344,23.392073862708532,Low
Scenario 13794,Country 43,3252297.9307815987,18.24638105828793,Low
Scenario 13795,Country 27,3932843.403378167,15.589171982505093,Medium
Scenario 13796,Country 48,2263564.804777971,11.289528250119414,Medium
Scenario 13797,Country 7,4543242.568558601,13.868387969934101,Medium
Scenario 13798,Country 36,301011.155065339,18.090939934287952,Low
Scenario 13799,Country 27,2833031.102870395,15.328850732164037,Low
Scenario 13800,Country 17,3419188.437734516,10.835110134513315,Medium
Scenario 13801,Country 31,3699664.8673279644,6.963270506342205,Low
Scenario 13802,Country 43,2053333.87173303,12.457881625249707,Low
Scenario 13803,Country 15,3843741.3583219233,12.084390282602618,High
Scenario 13804,Country 35,3303464.6081267493,10.69768255820879,High
Scenario 13805,Country 30,1532301.8651989393,18.352236526763463,Medium
Scenario 13806,Country 34,1941202.3565998408,21.830754815754347,Low
Scenario 13807,Country 13,1320758.414265313,10.25240680958615,High
Scenario 13808,Country 19,757699.3433850671,12.724595230422528,Medium
Scenario 13809,Country 32,2934305.9821674475,15.013471394655296,High
Scenario 13810,Country 35,1439045.2984152043,8.829657877901205,Medium
Scenario 13811,Country 23,2754304.0026333705,11.24153865714912,Low
Scenario 13812,Country 20,4161581.869899896,21.44812386783852,Low
Scenario 13813,Country 46,1534035.161805444,23.342390771997206,Low
Scenario 13814,Country 35,4866381.739869651,9.85272127369894,Low
Scenario 13815,Country 44,4192327.5901248055,5.755390753932767,Low
Scenario 13816,Country 21,4378562.284295954,24.380337631356717,High
Scenario 13817,Country 26,1537939.7842409818,7.502150172632014,High
Scenario 13818,Country 13,596615.8849616223,6.268390312113141,Medium
Scenario 13819,Country 15,685378.1027388801,17.053383757036435,High
Scenario 13820,Country 30,2319981.648845087,24.594784566788416,Medium
Scenario 13821,Country 42,1050915.2141958252,15.681457793478838,Medium
Scenario 13822,Country 12,1440957.8907430044,8.432664563746643,Low
Scenario 13823,Country 21,266274.11148664285,18.31716890903158,Low
Scenario 13824,Country 19,3994632.0128814513,19.042540705417114,Low
Scenario 13825,Country 25,331500.2170909947,12.863336142226853,Medium
Scenario 13826,Country 30,749457.6775478286,23.982763318119538,Low
Scenario 13827,Country 26,4102093.735492845,10.487285119431009,Medium
Scenario 13828,Country 23,2619770.173366801,17.07342503631498,High
Scenario 13829,Country 23,1935395.6310066332,20.169167247897757,Medium
Scenario 13830,Country 20,468484.48951403965,18.824850197776605,Low
Scenario 13831,Country 1,2501901.9642150174,21.993456502160825,Medium
Scenario 13832,Country 46,4015093.956475066,16.316917626083644,Low
Scenario 13833,Country 11,4987885.58868743,23.976502033139933,Low
Scenario 13834,Country 31,360687.3929486837,19.875084741445953,High
Scenario 13835,Country 48,1349703.6979963207,23.784670707564246,High
Scenario 13836,Country 47,2080229.029824969,12.461296436686435,Low
Scenario 13837,Country 23,1265103.5165605252,17.984614986958086,Medium
Scenario 13838,Country 41,771327.2668851963,21.90961168735745,Low
Scenario 13839,Country 24,1714410.2717965327,19.6711961140608,High
Scenario 13840,Country 14,774224.5907666041,19.371062700556063,Medium
Scenario 13841,Country 47,4676890.722366373,8.053852149118953,High
Scenario 13842,Country 34,4159625.4436659226,20.87379703832036,Low
Scenario 13843,Country 48,146506.0742917073,16.309876034786804,Medium
Scenario 13844,Country 46,2241811.7704443205,16.040831962475913,Medium
Scenario 13845,Country 24,968236.812142994,10.155023246743337,High
Scenario 13846,Country 39,1412536.0577281837,7.318268249995981,Medium
Scenario 13847,Country 21,2583168.9209329,11.317640638077984,Low
Scenario 13848,Country 14,2808018.3164447877,7.895485684555794,Low
Scenario 13849,Country 47,287170.87613440247,13.77864872018404,Low
Scenario 13850,Country 27,4598346.163627874,6.242460312736737,Medium
Scenario 13851,Country 20,4540139.290159371,23.62332170821689,Low
Scenario 13852,Country 48,582596.2273490697,8.215694020960846,Low
Scenario 13853,Country 42,1154128.657373852,6.005531712333085,Medium
Scenario 13854,Country 10,903277.5999881502,23.90447731536448,Medium
Scenario 13855,Country 29,2840302.731061616,21.65061152540179,High
Scenario 13856,Country 36,828196.6252403082,7.021454655981925,High
Scenario 13857,Country 42,4025704.496530766,21.00108260595984,Medium
Scenario 13858,Country 14,2917781.423638067,15.187690211955584,Low
Scenario 13859,Country 45,3161704.105071732,10.033408634624138,High
Scenario 13860,Country 17,2160450.70216552,9.37425498480695,Medium
Scenario 13861,Country 21,4121793.839020056,7.473264922296363,Medium
Scenario 13862,Country 16,4379380.134090422,13.585613105756513,Medium
Scenario 13863,Country 47,3684271.734104626,9.14533378879609,Medium
Scenario 13864,Country 3,810024.4137840843,14.220081389867268,Medium
Scenario 13865,Country 1,3081237.300221912,7.592773919500613,High
Scenario 13866,Country 9,2687289.7223938513,10.392089591477315,Medium
Scenario 13867,Country 45,3461098.14639055,24.48340597525653,Low
Scenario 13868,Country 47,754795.1923052167,8.109946714083904,Medium
Scenario 13869,Country 8,4986941.1986872805,10.77217198548615,High
Scenario 13870,Country 33,3507903.6627310817,19.538319935306973,Medium
Scenario 13871,Country 40,2489347.2096716245,5.507726845887266,High
Scenario 13872,Country 49,3310828.5678829304,5.746178000352733,High
Scenario 13873,Country 27,3549179.02197003,12.096850518146343,High
Scenario 13874,Country 42,4918812.079176945,12.75928653388294,Medium
Scenario 13875,Country 24,4007197.73065548,18.243060505080223,Low
Scenario 13876,Country 28,3026289.469230856,23.87908558532554,High
Scenario 13877,Country 35,519169.07190054544,19.202601899399383,High
Scenario 13878,Country 43,446848.02157654485,24.2000679912678,High
Scenario 13879,Country 33,2897563.008737579,10.485945657700903,Low
Scenario 13880,Country 19,2716008.091937389,5.624450424867193,High
Scenario 13881,Country 26,340119.39901516493,18.910661654932042,Low
Scenario 13882,Country 47,4533104.0406161025,21.086637867750497,High
Scenario 13883,Country 34,469010.39819366444,13.396235772425932,Low
Scenario 13884,Country 23,537585.1901707894,20.061424891184757,Low
Scenario 13885,Country 25,889576.4661404098,21.003399270449655,High
Scenario 13886,Country 46,117180.13343692744,6.4956380696796785,High
Scenario 13887,Country 8,2179895.0987155987,10.944477961832103,Medium
Scenario 13888,Country 11,4908188.580289739,11.884394825980868,Low
Scenario 13889,Country 2,1278146.9496593182,13.725646465895123,Medium
Scenario 13890,Country 35,2146014.831705828,8.435508491997343,High
Scenario 13891,Country 34,1579043.2365969126,21.60897247421388,High
Scenario 13892,Country 4,2643183.132340804,7.365915650283759,High
Scenario 13893,Country 12,3808285.9980841596,18.392407890670057,High
Scenario 13894,Country 3,2356293.0354283927,10.528801662862865,Low
Scenario 13895,Country 22,4975973.625749847,7.66749279833109,Medium
Scenario 13896,Country 39,117593.40839091175,7.729680148449032,Low
Scenario 13897,Country 17,1811762.7821787393,9.809855743750436,Medium
Scenario 13898,Country 19,101421.96316554908,6.405923750129974,High
Scenario 13899,Country 44,3765666.9886351763,7.308516818601096,Medium
Scenario 13900,Country 47,1535650.6951398426,17.685836808498202,High
Scenario 13901,Country 3,2660784.2340783607,15.326057520364422,Medium
Scenario 13902,Country 48,2952805.78981576,8.086970517300413,Medium
Scenario 13903,Country 19,1636614.9255284555,9.251457654554201,High
Scenario 13904,Country 49,2898300.9416889064,5.525052580497308,Medium
Scenario 13905,Country 12,2573033.3882527947,15.996378511769485,Medium
Scenario 13906,Country 1,319091.5216635545,6.696518996677822,High
Scenario 13907,Country 34,694102.486012699,7.443523790124931,Medium
Scenario 13908,Country 14,1986040.0595797144,24.074456856579623,Medium
Scenario 13909,Country 50,4554510.492240665,6.32783868232776,Low
Scenario 13910,Country 40,3007840.775377533,23.909773105059042,High
Scenario 13911,Country 8,1205952.533122013,15.584025588216008,High
Scenario 13912,Country 15,652241.0295774529,9.08218494395587,Medium
Scenario 13913,Country 7,2424815.6076671025,24.06760198098753,High
Scenario 13914,Country 17,1300683.499462123,14.208679104285205,Medium
Scenario 13915,Country 47,4278011.389278989,23.0236970867611,High
Scenario 13916,Country 34,1300690.7244842038,20.248016931002155,Low
Scenario 13917,Country 6,497425.68320089765,5.821610723671753,High
Scenario 13918,Country 12,3657620.044694097,10.118804491232494,High
Scenario 13919,Country 21,839094.3114951684,18.437828772171812,Low
Scenario 13920,Country 41,3253279.5123866573,17.14331185840782,Medium
Scenario 13921,Country 25,2575173.923548388,13.162810112463246,Low
Scenario 13922,Country 45,181556.15664796083,9.029168773738503,Medium
Scenario 13923,Country 24,4784652.309415589,5.869811374742014,Medium
Scenario 13924,Country 40,3869385.1981669334,19.157697960481205,High
Scenario 13925,Country 25,4470299.126303043,21.14981456831823,Medium
Scenario 13926,Country 13,1338941.1499796773,20.212481722014367,High
Scenario 13927,Country 27,4537623.5317482855,19.38669846708696,High
Scenario 13928,Country 48,2635631.185290954,21.9808440578305,High
Scenario 13929,Country 22,3620807.969145541,7.762777333398496,Low
Scenario 13930,Country 31,3789323.1485699518,9.077091084004284,Low
Scenario 13931,Country 15,1077629.5225823587,21.754458430670315,Low
Scenario 13932,Country 24,2293528.528104262,14.717846259389386,Low
Scenario 13933,Country 21,4804748.530134144,9.657690060017876,Low
Scenario 13934,Country 26,3196846.1483855746,7.949262538827355,High
Scenario 13935,Country 30,471194.2538898999,8.578401732678335,High
Scenario 13936,Country 40,150836.99666297904,18.731741654042267,High
Scenario 13937,Country 9,634417.5918757758,21.881748301640776,Low
Scenario 13938,Country 18,3055322.810962143,11.987452048070688,Low
Scenario 13939,Country 43,3546063.354044861,12.217449589355933,Low
Scenario 13940,Country 24,3070524.5786235356,9.79394563905177,Medium
Scenario 13941,Country 41,2096550.4907591264,5.694544149611691,High
Scenario 13942,Country 22,3398592.7544475053,8.34875401768645,Medium
Scenario 13943,Country 25,383507.1731279505,8.644312599198589,High
Scenario 13944,Country 35,2098203.896809137,17.064927736109922,Low
Scenario 13945,Country 35,1398687.3655987529,7.824322040287573,High
Scenario 13946,Country 42,648420.7755484398,5.763334931892499,Medium
Scenario 13947,Country 7,3050485.0586638413,6.702418278934356,Medium
Scenario 13948,Country 28,3004377.2272224734,20.66813380966256,High
Scenario 13949,Country 27,444184.6316336244,5.926496541217521,High
Scenario 13950,Country 43,3006673.0939336466,7.335488070341909,Medium
Scenario 13951,Country 12,3975678.847447028,24.52193305830223,Medium
Scenario 13952,Country 32,3423140.968396476,11.812975396566772,Medium
Scenario 13953,Country 13,3247165.243074156,21.443985107523716,High
Scenario 13954,Country 20,3631673.6166598923,20.75501813325689,High
Scenario 13955,Country 19,4601719.731545393,5.478100148188094,Medium
Scenario 13956,Country 23,4096790.26137079,5.304036603418951,Medium
Scenario 13957,Country 14,3194558.5550985765,16.860017202549898,High
Scenario 13958,Country 30,232673.1009470577,20.0722732862106,Medium
Scenario 13959,Country 29,1028492.5604077805,19.271434751977417,High
Scenario 13960,Country 15,3314799.0018185214,14.391492748482504,High
Scenario 13961,Country 5,2239363.9534302633,19.917283677620187,High
Scenario 13962,Country 34,4312471.56205859,15.419087713939808,Medium
Scenario 13963,Country 13,704466.6045583204,18.432467236597443,High
Scenario 13964,Country 3,1509399.931191906,20.68402568359282,Low
Scenario 13965,Country 19,3356342.7235755366,8.269606206364822,Low
Scenario 13966,Country 13,4961997.033655008,8.263054273774914,Low
Scenario 13967,Country 39,2955557.7299723057,19.52225155525118,Low
Scenario 13968,Country 49,2947709.9292220986,18.938169404135223,Low
Scenario 13969,Country 35,967686.1065251522,21.677552892333377,Low
Scenario 13970,Country 50,420259.13777759223,6.186635337854196,High
Scenario 13971,Country 22,3503682.229233969,16.40212199543121,Low
Scenario 13972,Country 21,254795.52578855772,16.371432782531034,High
Scenario 13973,Country 46,598726.9135480039,7.1769926471590795,Medium
Scenario 13974,Country 18,1021894.6517233334,17.06710275459727,Medium
Scenario 13975,Country 48,3359452.803504351,11.339065048559222,Medium
Scenario 13976,Country 32,2065896.1190118527,13.214317767748952,High
Scenario 13977,Country 42,4582875.173627348,6.05957858309856,Low
Scenario 13978,Country 43,1755774.9931027107,14.685381590019988,High
Scenario 13979,Country 28,457542.96104537987,5.04993051630374,High
Scenario 13980,Country 24,1493917.0686820273,20.47152387558821,Low
Scenario 13981,Country 18,2775400.9429949527,8.708964898083327,Medium
Scenario 13982,Country 28,2655345.1900846525,19.351620795930447,Low
Scenario 13983,Country 32,1634362.6549063465,21.129554966917276,High
Scenario 13984,Country 11,2312675.828031518,6.770349357720273,Low
Scenario 13985,Country 46,4222913.672728841,23.56734701227492,Medium
Scenario 13986,Country 48,4273919.787052495,7.006319962667522,Medium
Scenario 13987,Country 6,1321144.3868794881,21.332503868883578,Low
Scenario 13988,Country 29,1603436.4566275366,22.409855116726316,High
Scenario 13989,Country 42,3196024.391696433,6.414055957976823,Low
Scenario 13990,Country 37,1875934.8767741157,6.978104101698987,Low
Scenario 13991,Country 25,1252135.3162774234,10.105292694276741,High
Scenario 13992,Country 2,3725080.222241324,23.367510248144107,High
Scenario 13993,Country 30,1323869.505283114,7.066463438258685,Medium
Scenario 13994,Country 11,4524725.637083359,17.297335920328983,Low
Scenario 13995,Country 32,2441057.18322156,17.733236086908015,High
Scenario 13996,Country 15,4158063.1548809833,16.262119550983435,Medium
Scenario 13997,Country 14,1415303.1754913763,16.251199082288274,Low
Scenario 13998,Country 12,2163661.344244656,23.1731424240613,High
Scenario 13999,Country 39,2696861.9618644137,17.407163909841046,Low
