Region,Customization_Option,Popularity_Index
South America,Features,0.8817835152360858
North America,Color,0.5354620686629251
Australia,Size,0.7538433980338305
South America,Size,0.05311246625982191
Asia,Color,0.006753506987207558
Europe,Design,0.7178183023765045
Europe,Packaging,0.28492323274317877
North America,Features,0.8372434027159935
Europe,Packaging,0.3033555890525744
Asia,Features,0.38100359616139334
Asia,Color,0.2913696254682251
Australia,Size,0.09592592154229218
Australia,Packaging,0.9421056883020072
North America,Size,0.2821107946242758
Europe,Features,0.522975619134043
Asia,Packaging,0.1937266590066894
Australia,Design,0.9685895956182925
Australia,Packaging,0.34198622827779124
Australia,Packaging,0.9261593301624772
Australia,Size,0.7323471410096268
North America,Features,0.7527740019615629
Australia,Packaging,0.7935315941965492
South America,Color,0.48272265621127974
Europe,Color,0.4240953031175664
South America,Packaging,0.8636231816214036
Africa,Design,0.3677046204765019
Europe,Size,0.28329716169211305
North America,Design,0.5960036702989147
North America,Features,0.9024783537828378
Africa,Packaging,0.009516973222826408
North America,Size,0.3304226424381337
Australia,Design,0.7993226116658717
Europe,Design,0.4189611118836767
Australia,Size,0.07163381048538064
Australia,Size,0.8372801557272984
North America,Size,0.9831540301221944
North America,Design,0.9045951424170025
Africa,Packaging,0.7679711349133935
Africa,Packaging,0.6876630399080695
Australia,Design,0.5126279363570081
Australia,Design,0.33105983504678127
Australia,Features,0.7886528861795971
Asia,Design,0.06104761683824245
Asia,Packaging,0.8624183091938717
South America,Features,0.8258047545455058
Asia,Packaging,0.9015977192921769
North America,Color,0.939659933403936
South America,Features,0.9094876627415329
Africa,Packaging,0.6295779462906573
Africa,Design,0.1460225688826059
Australia,Features,0.6147271398038322
South America,Features,0.8769039294876672
Africa,Design,0.29671126809391335
Europe,Design,0.45851607729913635
South America,Size,0.4839226469791508
Asia,Size,0.028403802530220235
Asia,Size,0.7558745504412314
South America,Color,0.13150073249933858
South America,Features,0.46939879990266575
Australia,Features,0.8543409976635002
Asia,Color,0.5779300626992897
North America,Design,0.009505415333162626
Europe,Size,0.809021809236954
Europe,Design,0.6333347748900193
South America,Color,0.04298852542093168
Africa,Color,0.2326248482526877
North America,Color,0.08940291503698616
Asia,Packaging,0.7571160294539353
Europe,Design,0.698047196797049
South America,Design,0.3025527813733171
Europe,Design,0.0390107944493141
Europe,Design,0.09331890253600472
Africa,Design,0.60488927726548
Australia,Packaging,0.27864575104235734
Asia,Size,0.6938099720409435
Europe,Design,0.3354002612792396
South America,Color,0.8800974701636228
Europe,Packaging,0.3851828932630481
South America,Size,0.6388698159276547
Australia,Features,0.8973844147080976
Asia,Design,0.4374201233904442
Australia,Size,0.05606159739579253
Africa,Design,0.5935744107607823
Asia,Packaging,0.5125611569258183
Asia,Features,0.7133075433610957
Asia,Features,0.9099059070257441
Europe,Design,0.02498066561001866
Australia,Size,0.9091734888896499
Africa,Size,0.4869496780520468
Africa,Size,0.9929744247226016
North America,Packaging,0.7023758423613103
Europe,Design,0.4020139277629373
South America,Packaging,0.9301758900611912
North America,Packaging,0.3139269595975168
Africa,Color,0.7437516215930862
Australia,Design,0.9342292409234343
Africa,Design,0.6344157448140626
Africa,Size,0.7234300603805183
South America,Color,0.7811865643843887
Asia,Size,0.5270502146418864
North America,Packaging,0.3122716813125782
Australia,Size,0.41893519478378016
Australia,Size,0.7904263963102047
Asia,Size,0.9440719957914314
Asia,Packaging,0.020603340122201774
South America,Size,0.4864459352145202
South America,Packaging,0.2833844819418454
South America,Color,0.03662924024712855
North America,Packaging,0.6789474656943288
Asia,Design,0.8560483228471026
Australia,Design,0.7795172578056759
North America,Size,0.4422789272125519
South America,Design,0.7223453770842738
North America,Design,0.1354606207164295
Asia,Size,0.2999385693653849
Africa,Features,0.0852001666644967
Asia,Size,0.7338327644879046
Australia,Design,0.5729185235703308
Australia,Color,0.9247238954043109
Asia,Features,0.8923560147656688
North America,Packaging,0.4457512188276931
North America,Color,0.853185882813276
Europe,Design,0.9280474525497061
Australia,Color,0.43292193176438987
Europe,Size,0.9760584805932563
Africa,Design,0.20136725363773533
Australia,Packaging,0.5280905360687141
South America,Design,0.15773979914609548
North America,Design,0.799434964761206
North America,Features,0.1355474063535218
Asia,Features,0.03342825672368721
Africa,Packaging,0.6871565858894378
Africa,Features,0.24095531521406577
Africa,Design,0.35052324674170543
South America,Color,0.7601239043018277
Asia,Color,0.8490615131945105
Asia,Size,0.3827569197067413
Europe,Packaging,0.1029188785805194
Europe,Packaging,0.375156778018954
North America,Design,0.49748398784150616
South America,Design,0.9373456794136197
Asia,Size,0.1676647041948176
Africa,Size,0.7820008779326156
Asia,Packaging,0.9989842703253345
North America,Size,0.46740477994176943
Europe,Color,0.8558543849807212
North America,Design,0.18373241229669335
Europe,Color,0.5613204316803897
Australia,Design,0.04205724742376249
North America,Packaging,0.6455240399122412
Asia,Features,0.09996149694039103
Africa,Color,0.7972892084732179
South America,Size,0.8454636479754388
Europe,Design,0.8477676635315746
Australia,Design,0.4057078251029661
South America,Design,0.6643098946395734
Australia,Color,0.57178198669398
Australia,Design,0.8440330995759945
Africa,Features,0.05180896720389816
Africa,Size,0.7073015966097487
Asia,Packaging,0.16516620530993809
Europe,Features,0.2975305555476375
South America,Design,0.34786788617402487
Europe,Design,0.49652133902645157
South America,Features,0.13724609884871397
South America,Design,0.5674993457615024
Africa,Color,0.8894662428349143
Asia,Size,0.3807839843901579
South America,Features,0.1838946471349895
Australia,Features,0.5699516203376102
South America,Design,0.10831536537814745
North America,Design,0.11333045819598553
Asia,Color,0.2902229989945635
Europe,Design,0.9870921337881982
Asia,Size,0.12032918077669386
Africa,Design,0.4324413743928561
Australia,Size,0.8852481981425246
North America,Color,0.6587967762527795
Europe,Packaging,0.4760619070576202
Europe,Packaging,0.7486781118108635
Europe,Design,0.1227199159520389
Asia,Size,0.25523430595535224
Asia,Features,0.2709171785056058
Asia,Packaging,0.8120661198227228
Australia,Features,0.17929984301491597
Australia,Design,0.9171988013655918
South America,Features,0.8904012415560074
Europe,Packaging,0.5127049487676787
Asia,Color,0.735498124172521
Africa,Design,0.5062619708408573
Australia,Features,0.3121684656800129
North America,Features,0.830491827628234
South America,Design,0.3476552415700498
Asia,Packaging,0.9873142141987564
Australia,Features,0.9687888370541083
Asia,Color,0.1292760859858365
Asia,Size,0.18428027611145992
South America,Color,0.3114512199969707
Asia,Color,0.3578391084376854
Asia,Packaging,0.0974484530469727
Europe,Color,0.7042310984193315
North America,Design,0.2102618699798363
North America,Packaging,0.608538140393617
North America,Design,0.7731709229498136
Australia,Packaging,0.5361339392815969
South America,Color,0.3137659165138481
Europe,Packaging,0.6503262453648264
Australia,Color,0.2461536158921943
Australia,Color,0.5763896099717721
South America,Size,0.8357040104263833
North America,Color,0.5049662292565518
Europe,Size,0.5764949868007443
North America,Design,0.3462692770719997
Europe,Packaging,0.9223402989977727
Australia,Packaging,0.049653497535760094
Africa,Size,0.7697340867245822
Asia,Packaging,0.2478195206767877
Asia,Design,0.716225921917391
North America,Features,0.443638976372452
South America,Design,0.6655579447531839
Australia,Design,0.2744296542856469
Europe,Size,0.2910662667409557
Europe,Features,0.3602208847267494
South America,Design,0.8244279952806763
Asia,Design,0.7705458165922605
Africa,Color,0.7760399165331769
Australia,Features,0.7078527226802326
Africa,Packaging,0.48050437224172293
Africa,Color,0.8092942634182925
Africa,Design,0.3633913061582842
North America,Color,0.2886171062344246
Africa,Packaging,0.4254345302677134
Australia,Packaging,0.5469285254603455
Europe,Color,0.07356179035823374
Europe,Features,0.4978389288438754
Asia,Packaging,0.6045931228889393
South America,Color,0.9613777528609356
South America,Design,0.8619454313020302
Asia,Packaging,0.24574843847244243
Asia,Packaging,0.9032712291802375
South America,Color,0.06229810168851879
North America,Design,0.6430069307172227
Australia,Design,0.07290615811061119
North America,Packaging,0.587837831899255
Europe,Features,0.4927914736757454
Asia,Color,0.38368068203025874
Australia,Features,0.22689341835093646
North America,Color,0.28669703143268044
North America,Color,0.44440888162775216
Africa,Size,0.9532674643594614
Europe,Size,0.45295992445216815
Europe,Features,0.5082322426836421
Asia,Design,0.6616997833136129
South America,Design,0.07986081163979597
North America,Design,0.9720845321104192
Africa,Color,0.3711665019345234
South America,Packaging,0.31350641242126365
South America,Size,0.774416161352715
Africa,Features,0.5225206675945935
Australia,Features,0.6068622464014614
Australia,Features,0.33430044499471223
Asia,Features,0.9242088795274601
Australia,Design,0.95289109830934
North America,Color,0.7402089048118274
Asia,Color,0.2650221711950922
Asia,Design,0.04023573381341805
North America,Packaging,0.296278820979328
Australia,Design,0.23418949289263757
North America,Size,0.06263811569334854
South America,Color,0.044006484914484334
Europe,Packaging,0.032957366264223964
Europe,Color,0.33244584233661034
Africa,Packaging,0.6497900906530462
Africa,Size,0.7690351570119124
Asia,Size,0.1885403434385422
South America,Design,0.15180243847465358
Africa,Color,0.00029605584211300773
Australia,Size,0.8517015932829509
North America,Size,0.5713462886934131
Asia,Packaging,0.6897043148913078
South America,Features,0.5870978569811608
Australia,Features,0.7476802100707564
North America,Packaging,0.6630960860862244
Australia,Features,0.7767558534545153
South America,Design,0.2906815182547735
Australia,Design,0.5060049534746485
Africa,Packaging,0.3964143602314365
Australia,Packaging,0.7121733118901724
Europe,Features,0.5681519568616401
North America,Packaging,0.5756318758715646
Asia,Design,0.5528191031444112
Asia,Packaging,0.10108983924557013
South America,Size,0.28256178467924964
Europe,Size,0.9270275323283835
Europe,Size,0.6169083327272978
Asia,Design,0.5604575049467351
Australia,Packaging,0.7168682595802756
North America,Design,0.9219452904828589
Africa,Features,0.7392730794829565
Africa,Color,0.38889625405770134
South America,Features,0.2565661232026344
North America,Color,0.757343954126719
Australia,Design,0.6072791341484226
South America,Size,0.47363515382876764
South America,Features,0.0950654909433879
Europe,Features,0.29178264869740134
South America,Size,0.8937796215018716
Asia,Size,0.20584769226963617
Australia,Features,0.24275611136901054
North America,Design,0.5964828684134785
Europe,Design,0.7867507710323195
South America,Size,0.7643590031535593
Australia,Design,0.8029389400410609
Africa,Packaging,0.9330750230798195
South America,Color,0.40731334581290646
Africa,Design,0.9575835507182439
Europe,Packaging,0.8611308575775075
Asia,Packaging,0.4122289521530479
Australia,Packaging,0.951374662985942
Australia,Packaging,0.7958887620634362
North America,Size,0.0540556604874034
Australia,Features,0.4619484558623186
Asia,Packaging,0.3528687144317597
North America,Color,0.11136611368003202
Asia,Size,0.801137131578284
Australia,Packaging,0.34559982842122905
Asia,Features,0.20698553500693295
Asia,Features,0.9765289849176513
Europe,Packaging,0.3615267923460068
Africa,Features,0.1294886273556427
Europe,Packaging,0.6366395526745235
Asia,Design,0.485835422234542
South America,Features,0.30963454670658874
Africa,Features,0.3548145229100189
Australia,Design,0.4602616022635576
North America,Features,0.2015726537900987
North America,Color,0.3303476913692662
North America,Color,0.5720955571583758
Africa,Design,0.33935543161424164
Asia,Design,0.961640292188335
South America,Features,0.893980810576326
Africa,Color,0.2584747335436348
Europe,Packaging,0.3315358270073754
South America,Size,0.8838988640708533
Europe,Design,0.7081440101606593
Asia,Color,0.5278110752100326
South America,Design,0.8349063904233258
Europe,Color,0.9967366698691401
Africa,Color,0.04493841937399001
Africa,Features,0.4708813892278876
Europe,Design,0.15214673222600372
Africa,Color,0.13422997088629673
Europe,Size,0.8396913733882864
Asia,Packaging,0.5618386864294383
Europe,Size,0.8633760910879619
Africa,Color,0.636216694851302
Asia,Packaging,0.18440623935907985
South America,Features,0.0324584153039309
Africa,Features,0.5625028581165313
Europe,Design,0.4065366539167353
Australia,Color,0.37719489315152455
Europe,Size,0.4573797256397232
Europe,Size,0.37629718421216096
North America,Size,0.6290589707100642
Australia,Packaging,0.6721938773306493
South America,Packaging,0.32928926748310405
Asia,Color,0.26513027003241485
Europe,Features,0.9389613517874946
Australia,Features,0.946841677827929
Europe,Size,0.8764527350984955
Australia,Features,0.06594550330891646
Europe,Color,0.6963671245720088
North America,Features,0.20046102031880375
